booking_id,property_id,booking_date,Month Name,Day Name,weekday,no_guests,room_category,booking_platform,ratings_given,booking_status,Booking status,revenue_generated,revenue_realized,Revenue_lost,Week of Year,No of Days,dim_rooms,property_name,category,city,successful_bookings,capacity,Unsuccessful_bookings
May012217559RT226,17559,29-04-2022,April,Friday,weeke day,1,RT2,others,null,No Show,0,15300,15300,0,18,4,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT227,17559,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT228,17559,26-04-2022,April,Tuesday,weeke day,2,RT2,logtrip,5,Checked Out,1,15300,15300,0,18,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT229,17559,30-04-2022,April,Saturday,weekend day,4,RT2,journey,3,Checked Out,1,18360,18360,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT230,17559,24-04-2022,April,Sunday,weekend day,2,RT2,logtrip,null,Cancelled,0,15300,6120,9180,18,5,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT231,17559,10/4/2022,April,Sunday,weekend day,1,RT2,journey,null,Checked Out,1,15300,15300,0,16,2,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT232,17559,25-04-2022,April,Monday,weeke day,1,RT2,logtrip,5,Checked Out,1,15300,15300,0,18,6,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT233,17559,27-04-2022,April,Wednesday,weeke day,2,RT2,tripster,null,Checked Out,1,15300,15300,0,18,6,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012217559RT234,17559,26-04-2022,April,Tuesday,weeke day,2,RT2,direct offline,null,No Show,0,15300,15300,0,18,1,Elite,Atliq Exotica,Luxury,Mumbai,34,39,5
May012216560RT21,16560,10/4/2022,April,Sunday,weekend day,2,RT2,others,3,Checked Out,1,12600,12600,0,16,2,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT22,16560,7/4/2022,April,Thursday,weeke day,2,RT2,others,3,Checked Out,1,12600,12600,0,15,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT23,16560,29-04-2022,April,Friday,weeke day,1,RT2,tripster,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT24,16560,29-04-2022,April,Friday,weeke day,1,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT25,16560,30-04-2022,April,Saturday,weekend day,1,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT26,16560,30-04-2022,April,Saturday,weekend day,4,RT2,others,null,Checked Out,1,15120,15120,0,18,6,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT27,16560,27-04-2022,April,Wednesday,weeke day,1,RT2,makeyourtrip,2,Checked Out,1,12600,12600,0,18,3,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT28,16560,1/5/2022,May,Sunday,weekend day,3,RT2,tripster,3,Checked Out,1,13860,13860,0,19,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT29,16560,30-04-2022,April,Saturday,weekend day,1,RT2,journey,3,Checked Out,1,12600,12600,0,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT210,16560,30-04-2022,April,Saturday,weekend day,1,RT2,makeyourtrip,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT211,16560,29-04-2022,April,Friday,weeke day,2,RT2,others,3,Checked Out,1,12600,12600,0,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT212,16560,1/5/2022,May,Sunday,weekend day,1,RT2,others,3,Checked Out,1,12600,12600,0,19,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT213,16560,1/5/2022,May,Sunday,weekend day,1,RT2,others,3,Checked Out,1,12600,12600,0,19,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT214,16560,1/5/2022,May,Sunday,weekend day,1,RT2,others,3,Checked Out,1,12600,12600,0,19,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT215,16560,27-04-2022,April,Wednesday,weeke day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT216,16560,29-04-2022,April,Friday,weeke day,1,RT2,logtrip,3,Checked Out,1,12600,12600,0,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT217,16560,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT218,16560,30-04-2022,April,Saturday,weekend day,1,RT2,others,null,Cancelled,0,12600,5040,7560,18,2,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT219,16560,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,Cancelled,0,12600,5040,7560,18,4,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT220,16560,29-04-2022,April,Friday,weeke day,1,RT2,direct online,null,Checked Out,1,12600,12600,0,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT221,16560,10/4/2022,April,Sunday,weekend day,2,RT2,others,null,Checked Out,1,12600,12600,0,16,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT222,16560,27-04-2022,April,Wednesday,weeke day,1,RT2,tripster,4,Checked Out,1,12600,12600,0,18,2,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT223,16560,25-04-2022,April,Monday,weeke day,1,RT2,makeyourtrip,3,Checked Out,1,12600,12600,0,18,2,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT224,16560,29-04-2022,April,Friday,weeke day,2,RT2,makeyourtrip,null,Cancelled,0,12600,5040,7560,18,1,Elite,Atliq City,Business,Delhi,25,34,9
May012216560RT225,16560,1/5/2022,May,Sunday,weekend day,1,RT2,direct online,3,Checked Out,1,12600,12600,0,19,1,Elite,Atliq City,Business,Delhi,25,34,9
May012218562RT21,18562,26-04-2022,April,Tuesday,weeke day,4,RT2,journey,5,Checked Out,1,10800,10800,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT22,18562,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Checked Out,1,9000,9000,0,18,6,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT23,18562,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT24,18562,27-04-2022,April,Wednesday,weeke day,1,RT2,tripster,null,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT25,18562,29-04-2022,April,Friday,weeke day,4,RT2,direct offline,null,Checked Out,1,10800,10800,0,18,4,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT26,18562,29-04-2022,April,Friday,weeke day,4,RT2,others,5,Checked Out,1,10800,10800,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT27,18562,28-04-2022,April,Thursday,weeke day,2,RT2,others,5,Checked Out,1,9000,9000,0,18,4,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT28,18562,26-04-2022,April,Tuesday,weeke day,2,RT2,makeyourtrip,3,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT29,18562,25-04-2022,April,Monday,weeke day,2,RT2,direct online,5,Checked Out,1,9000,9000,0,18,5,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT210,18562,29-04-2022,April,Friday,weeke day,4,RT2,tripster,5,Checked Out,1,10800,10800,0,18,5,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT211,18562,30-04-2022,April,Saturday,weekend day,2,RT2,direct offline,null,Checked Out,1,9000,9000,0,18,4,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT212,18562,27-04-2022,April,Wednesday,weeke day,1,RT2,makeyourtrip,5,Checked Out,1,9000,9000,0,18,2,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT213,18562,28-04-2022,April,Thursday,weeke day,1,RT2,makeyourtrip,null,Cancelled,0,9000,3600,5400,18,2,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT214,18562,25-04-2022,April,Monday,weeke day,4,RT2,direct offline,5,Checked Out,1,10800,10800,0,18,2,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT215,18562,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Cancelled,0,9000,3600,5400,18,5,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT216,18562,29-04-2022,April,Friday,weeke day,2,RT2,others,null,No Show,0,9000,9000,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT217,18562,29-04-2022,April,Friday,weeke day,3,RT2,makeyourtrip,5,Checked Out,1,9900,9900,0,18,2,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT218,18562,29-04-2022,April,Friday,weeke day,2,RT2,others,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT219,18562,25-04-2022,April,Monday,weeke day,3,RT2,tripster,5,Checked Out,1,9900,9900,0,18,2,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT220,18562,29-04-2022,April,Friday,weeke day,4,RT2,makeyourtrip,null,Checked Out,1,10800,10800,0,18,4,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT221,18562,28-04-2022,April,Thursday,weeke day,2,RT2,others,5,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT222,18562,28-04-2022,April,Thursday,weeke day,2,RT2,others,null,Cancelled,0,9000,3600,5400,18,6,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT223,18562,25-04-2022,April,Monday,weeke day,4,RT2,others,5,Checked Out,1,10800,10800,0,18,6,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT224,18562,28-04-2022,April,Thursday,weeke day,2,RT2,others,3,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT225,18562,29-04-2022,April,Friday,weeke day,4,RT2,makeyourtrip,null,No Show,0,10800,10800,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT226,18562,26-04-2022,April,Tuesday,weeke day,2,RT2,others,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT227,18562,27-04-2022,April,Wednesday,weeke day,2,RT2,direct offline,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT228,18562,27-04-2022,April,Wednesday,weeke day,4,RT2,direct online,null,Checked Out,1,10800,10800,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT229,18562,28-04-2022,April,Thursday,weeke day,2,RT2,direct online,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT230,18562,30-04-2022,April,Saturday,weekend day,1,RT2,direct online,null,Cancelled,0,9000,3600,5400,18,2,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT231,18562,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,No Show,0,9000,9000,0,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT232,18562,30-04-2022,April,Saturday,weekend day,1,RT2,others,5,Checked Out,1,9000,9000,0,18,3,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012218562RT233,18562,28-04-2022,April,Thursday,weeke day,1,RT2,others,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Bay,Luxury,Hyderabad,33,34,1
May012216558RT31,16558,27-04-2022,April,Wednesday,weeke day,3,RT3,others,3,Checked Out,1,18480,18480,0,18,2,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012216558RT32,16558,24-04-2022,April,Sunday,weekend day,4,RT3,makeyourtrip,null,Checked Out,1,20160,20160,0,18,5,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012216558RT33,16558,26-04-2022,April,Tuesday,weeke day,2,RT3,makeyourtrip,null,Checked Out,1,16800,16800,0,18,6,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012216558RT34,16558,29-04-2022,April,Friday,weeke day,1,RT3,others,5,Checked Out,1,16800,16800,0,18,1,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012216558RT35,16558,29-04-2022,April,Friday,weeke day,3,RT3,others,null,Checked Out,1,18480,18480,0,18,3,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012216558RT36,16558,29-04-2022,April,Friday,weeke day,2,RT3,others,null,Checked Out,1,16800,16800,0,18,2,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012216558RT37,16558,27-04-2022,April,Wednesday,weeke day,1,RT3,logtrip,null,Checked Out,1,16800,16800,0,18,1,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012216558RT38,16558,27-04-2022,April,Wednesday,weeke day,1,RT3,makeyourtrip,null,Checked Out,1,16800,16800,0,18,2,Premium,Atliq Grands,Luxury,Delhi,8,8,0
May012218559RT21,18559,26-04-2022,April,Tuesday,weeke day,4,RT2,others,null,Checked Out,1,10800,10800,0,18,6,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT22,18559,27-04-2022,April,Wednesday,weeke day,2,RT2,others,1,Checked Out,1,9000,9000,0,18,2,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT23,18559,28-04-2022,April,Thursday,weeke day,2,RT2,others,2,Checked Out,1,9000,9000,0,18,1,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT24,18559,27-04-2022,April,Wednesday,weeke day,3,RT2,others,null,Cancelled,0,9900,3960,5940,18,6,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT25,18559,27-04-2022,April,Wednesday,weeke day,2,RT2,logtrip,null,Cancelled,0,9000,3600,5400,18,1,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT26,18559,25-04-2022,April,Monday,weeke day,4,RT2,direct offline,null,Cancelled,0,10800,4320,6480,18,1,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT27,18559,25-04-2022,April,Monday,weeke day,4,RT2,direct offline,null,Cancelled,0,10800,4320,6480,18,2,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT28,18559,30-04-2022,April,Saturday,weekend day,2,RT2,others,null,Checked Out,1,9000,9000,0,18,3,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT29,18559,28-04-2022,April,Thursday,weeke day,2,RT2,others,1,Checked Out,1,9000,9000,0,18,3,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
May012218559RT210,18559,24-04-2022,April,Sunday,weekend day,1,RT2,others,4,Checked Out,1,9000,9000,0,18,2,Elite,Atliq Exotica,Luxury,Hyderabad,29,44,15
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
